N	x	y	u	u*	|u - u*|
2221	2.150000e+00	9.000000e-01	9.146464e-02	9.146464e-02	0.000000e+00
2222	2.200000e+00	9.000000e-01	4.158066e-02	4.158066e-02	0.000000e+00
2223	2.250000e+00	9.000000e-01	-8.407247e-03	-8.407247e-03	0.000000e+00
2224	2.300000e+00	9.000000e-01	-5.837414e-02	-5.837414e-02	0.000000e+00
2225	2.350000e+00	9.000000e-01	-1.081951e-01	-1.081951e-01	0.000000e+00
2226	2.400000e+00	9.000000e-01	-1.577457e-01	-1.577457e-01	0.000000e+00
2227	2.450000e+00	9.000000e-01	-2.069020e-01	-2.069020e-01	0.000000e+00
2228	2.500000e+00	9.000000e-01	-2.555411e-01	-2.555411e-01	0.000000e+00
2229	2.550000e+00	9.000000e-01	-3.035415e-01	-3.035415e-01	0.000000e+00
2230	2.600000e+00	9.000000e-01	-3.507832e-01	-3.507832e-01	0.000000e+00
2231	2.650000e+00	9.000000e-01	-3.971482e-01	-3.971482e-01	0.000000e+00
2232	2.700000e+00	9.000000e-01	-4.425204e-01	-4.425204e-01	0.000000e+00
2233	2.750000e+00	9.000000e-01	-4.867866e-01	-4.867866e-01	0.000000e+00
2234	2.800000e+00	9.000000e-01	-5.298361e-01	-5.298361e-01	0.000000e+00
2235	2.850000e+00	9.000000e-01	-5.715613e-01	-5.715613e-01	0.000000e+00
2236	2.900000e+00	9.000000e-01	-6.118579e-01	-6.118579e-01	0.000000e+00
2237	2.950000e+00	9.000000e-01	-6.506251e-01	-6.506251e-01	0.000000e+00
2238	3.000000e+00	9.000000e-01	-6.877556e-01	-6.877662e-01	1.058664e-05
2239	3.050000e+00	9.000000e-01	-7.231881e-01	-7.231881e-01	0.000000e+00
2240	3.100000e+00	9.000000e-01	-7.568025e-01	-7.568025e-01	0.000000e+00
2241	3.150000e+00	9.000000e-01	-7.885253e-01	-7.885253e-01	0.000000e+00
2242	3.200000e+00	9.000000e-01	-8.182771e-01	-8.182771e-01	0.000000e+00
2243	3.250000e+00	9.000000e-01	-8.459837e-01	-8.459837e-01	0.000000e+00
2244	3.300000e+00	9.000000e-01	-8.715758e-01	-8.715758e-01	0.000000e+00
2245	3.350000e+00	9.000000e-01	-8.949894e-01	-8.949894e-01	0.000000e+00
2246	3.400000e+00	9.000000e-01	-9.161659e-01	-9.161659e-01	0.000000e+00
2247	3.450000e+00	9.000000e-01	-9.350526e-01	-9.350526e-01	0.000000e+00
2248	3.500000e+00	9.000000e-01	-9.516021e-01	-9.516021e-01	0.000000e+00
2249	3.550000e+00	9.000000e-01	-9.657731e-01	-9.657731e-01	0.000000e+00
2250	3.600000e+00	9.000000e-01	-9.775301e-01	-9.775301e-01	0.000000e+00
2251	3.650000e+00	9.000000e-01	-9.868439e-01	-9.868439e-01	0.000000e+00
2252	3.700000e+00	9.000000e-01	-9.936910e-01	-9.936910e-01	0.000000e+00
2253	3.750000e+00	9.000000e-01	-9.980544e-01	-9.980544e-01	0.000000e+00
2254	3.800000e+00	9.000000e-01	-9.999233e-01	-9.999233e-01	0.000000e+00
2255	3.850000e+00	9.000000e-01	-9.992928e-01	-9.992928e-01	0.000000e+00
2256	3.900000e+00	9.000000e-01	-9.961646e-01	-9.961646e-01	0.000000e+00
2257	3.950000e+00	9.000000e-01	-9.905465e-01	-9.905465e-01	0.000000e+00
2258	4.000000e+00	9.000000e-01	-9.824526e-01	-9.824526e-01	0.000000e+00
2339	2.000000e+00	9.500000e-01	1.904226e-01	1.904226e-01	0.000000e+00
2340	2.050000e+00	9.500000e-01	1.411200e-01	1.411200e-01	0.000000e+00
2341	2.100000e+00	9.500000e-01	9.146464e-02	9.146464e-02	0.000000e+00
2342	2.150000e+00	9.500000e-01	4.158066e-02	4.158066e-02	0.000000e+00
2343	2.200000e+00	9.500000e-01	-8.407247e-03	-8.407247e-03	0.000000e+00
2344	2.250000e+00	9.500000e-01	-5.837414e-02	-5.837414e-02	0.000000e+00
2345	2.300000e+00	9.500000e-01	-1.081951e-01	-1.081951e-01	0.000000e+00
2346	2.350000e+00	9.500000e-01	-1.577457e-01	-1.577457e-01	0.000000e+00
2347	2.400000e+00	9.500000e-01	-2.069020e-01	-2.069020e-01	0.000000e+00
2348	2.450000e+00	9.500000e-01	-2.555411e-01	-2.555411e-01	0.000000e+00
2349	2.500000e+00	9.500000e-01	-3.035415e-01	-3.035415e-01	0.000000e+00
2350	2.550000e+00	9.500000e-01	-3.507832e-01	-3.507832e-01	0.000000e+00
2351	2.600000e+00	9.500000e-01	-3.971482e-01	-3.971482e-01	0.000000e+00
2352	2.650000e+00	9.500000e-01	-4.425204e-01	-4.425204e-01	0.000000e+00
2353	2.700000e+00	9.500000e-01	-4.867866e-01	-4.867866e-01	0.000000e+00
2354	2.750000e+00	9.500000e-01	-5.298361e-01	-5.298361e-01	0.000000e+00
2355	2.800000e+00	9.500000e-01	-5.715613e-01	-5.715613e-01	0.000000e+00
2356	2.850000e+00	9.500000e-01	-6.118579e-01	-6.118579e-01	0.000000e+00
2357	2.900000e+00	9.500000e-01	-6.506251e-01	-6.506251e-01	0.000000e+00
2358	2.950000e+00	9.500000e-01	-6.877662e-01	-6.877662e-01	0.000000e+00
2359	3.000000e+00	9.500000e-01	-7.231806e-01	-7.231881e-01	7.481659e-06
2360	3.050000e+00	9.500000e-01	-7.568025e-01	-7.568025e-01	0.000000e+00
2361	3.100000e+00	9.500000e-01	-7.885253e-01	-7.885253e-01	0.000000e+00
2362	3.150000e+00	9.500000e-01	-8.182771e-01	-8.182771e-01	0.000000e+00
2363	3.200000e+00	9.500000e-01	-8.459837e-01	-8.459837e-01	0.000000e+00
2364	3.250000e+00	9.500000e-01	-8.715758e-01	-8.715758e-01	0.000000e+00
2365	3.300000e+00	9.500000e-01	-8.949894e-01	-8.949894e-01	0.000000e+00
2366	3.350000e+00	9.500000e-01	-9.161659e-01	-9.161659e-01	0.000000e+00
2367	3.400000e+00	9.500000e-01	-9.350526e-01	-9.350526e-01	0.000000e+00
2368	3.450000e+00	9.500000e-01	-9.516021e-01	-9.516021e-01	0.000000e+00
2369	3.500000e+00	9.500000e-01	-9.657731e-01	-9.657731e-01	0.000000e+00
2370	3.550000e+00	9.500000e-01	-9.775301e-01	-9.775301e-01	0.000000e+00
2371	3.600000e+00	9.500000e-01	-9.868439e-01	-9.868439e-01	0.000000e+00
2372	3.650000e+00	9.500000e-01	-9.936910e-01	-9.936910e-01	0.000000e+00
2373	3.700000e+00	9.500000e-01	-9.980544e-01	-9.980544e-01	0.000000e+00
2374	3.750000e+00	9.500000e-01	-9.999233e-01	-9.999233e-01	0.000000e+00
2375	3.800000e+00	9.500000e-01	-9.992928e-01	-9.992928e-01	0.000000e+00
2376	3.850000e+00	9.500000e-01	-9.961646e-01	-9.961646e-01	0.000000e+00
2377	3.900000e+00	9.500000e-01	-9.905465e-01	-9.905465e-01	0.000000e+00
2378	3.950000e+00	9.500000e-01	-9.824526e-01	-9.824526e-01	0.000000e+00
2379	4.000000e+00	9.500000e-01	-9.719031e-01	-9.719031e-01	0.000000e+00
2460	2.000000e+00	1.000000e+00	1.411200e-01	1.411200e-01	0.000000e+00
2461	2.050000e+00	1.000000e+00	9.146464e-02	9.146464e-02	0.000000e+00
2462	2.100000e+00	1.000000e+00	4.158066e-02	4.158066e-02	0.000000e+00
2463	2.150000e+00	1.000000e+00	-8.407247e-03	-8.407247e-03	0.000000e+00
2464	2.200000e+00	1.000000e+00	-5.837414e-02	-5.837414e-02	0.000000e+00
2465	2.250000e+00	1.000000e+00	-1.081951e-01	-1.081951e-01	0.000000e+00
2466	2.300000e+00	1.000000e+00	-1.577457e-01	-1.577457e-01	0.000000e+00
2467	2.350000e+00	1.000000e+00	-2.069020e-01	-2.069020e-01	0.000000e+00
2468	2.400000e+00	1.000000e+00	-2.555411e-01	-2.555411e-01	0.000000e+00
2469	2.450000e+00	1.000000e+00	-3.035415e-01	-3.035415e-01	0.000000e+00
2470	2.500000e+00	1.000000e+00	-3.507832e-01	-3.507832e-01	0.000000e+00
2471	2.550000e+00	1.000000e+00	-3.971482e-01	-3.971482e-01	0.000000e+00
2472	2.600000e+00	1.000000e+00	-4.425204e-01	-4.425204e-01	0.000000e+00
2473	2.650000e+00	1.000000e+00	-4.867866e-01	-4.867866e-01	0.000000e+00
2474	2.700000e+00	1.000000e+00	-5.298361e-01	-5.298361e-01	0.000000e+00
2475	2.750000e+00	1.000000e+00	-5.715613e-01	-5.715613e-01	0.000000e+00
2476	2.800000e+00	1.000000e+00	-6.118579e-01	-6.118579e-01	0.000000e+00
2477	2.850000e+00	1.000000e+00	-6.506251e-01	-6.506251e-01	0.000000e+00
2478	2.900000e+00	1.000000e+00	-6.877662e-01	-6.877662e-01	0.000000e+00
2479	2.950000e+00	1.000000e+00	-7.231881e-01	-7.231881e-01	0.000000e+00
2480	3.000000e+00	1.000000e+00	-7.568008e-01	-7.568025e-01	1.710700e-06
2481	3.050000e+00	1.000000e+00	-7.885253e-01	-7.885253e-01	0.000000e+00
2482	3.100000e+00	1.000000e+00	-8.182771e-01	-8.182771e-01	0.000000e+00
2483	3.150000e+00	1.000000e+00	-8.459837e-01	-8.459837e-01	0.000000e+00
2484	3.200000e+00	1.000000e+00	-8.715758e-01	-8.715758e-01	0.000000e+00
2485	3.250000e+00	1.000000e+00	-8.949894e-01	-8.949894e-01	0.000000e+00
2486	3.300000e+00	1.000000e+00	-9.161659e-01	-9.161659e-01	0.000000e+00
2487	3.350000e+00	1.000000e+00	-9.350526e-01	-9.350526e-01	0.000000e+00
2488	3.400000e+00	1.000000e+00	-9.516021e-01	-9.516021e-01	0.000000e+00
2489	3.450000e+00	1.000000e+00	-9.657731e-01	-9.657731e-01	0.000000e+00
2490	3.500000e+00	1.000000e+00	-9.775301e-01	-9.775301e-01	0.000000e+00
2491	3.550000e+00	1.000000e+00	-9.868439e-01	-9.868439e-01	0.000000e+00
2492	3.600000e+00	1.000000e+00	-9.936910e-01	-9.936910e-01	0.000000e+00
2493	3.650000e+00	1.000000e+00	-9.980544e-01	-9.980544e-01	0.000000e+00
2494	3.700000e+00	1.000000e+00	-9.999233e-01	-9.999233e-01	0.000000e+00
2495	3.750000e+00	1.000000e+00	-9.992928e-01	-9.992928e-01	0.000000e+00
2496	3.800000e+00	1.000000e+00	-9.961646e-01	-9.961646e-01	0.000000e+00
2497	3.850000e+00	1.000000e+00	-9.905465e-01	-9.905465e-01	0.000000e+00
2498	3.900000e+00	1.000000e+00	-9.824526e-01	-9.824526e-01	0.000000e+00
2499	3.950000e+00	1.000000e+00	-9.719031e-01	-9.719031e-01	0.000000e+00
2500	4.000000e+00	1.000000e+00	-9.589243e-01	-9.589243e-01	0.000000e+00
2581	2.000000e+00	1.050000e+00	9.146464e-02	9.146464e-02	0.000000e+00
2582	2.050000e+00	1.050000e+00	4.158066e-02	4.158066e-02	0.000000e+00
2583	2.100000e+00	1.050000e+00	-8.407247e-03	-8.407247e-03	0.000000e+00
2584	2.150000e+00	1.050000e+00	-5.837414e-02	-5.837414e-02	0.000000e+00
2585	2.200000e+00	1.050000e+00	-1.081951e-01	-1.081951e-01	0.000000e+00
2586	2.250000e+00	1.050000e+00	-1.577457e-01	-1.577457e-01	0.000000e+00
2587	2.300000e+00	1.050000e+00	-2.069020e-01	-2.069020e-01	0.000000e+00
2588	2.350000e+00	1.050000e+00	-2.555411e-01	-2.555411e-01	0.000000e+00
2589	2.400000e+00	1.050000e+00	-3.035415e-01	-3.035415e-01	0.000000e+00
2590	2.450000e+00	1.050000e+00	-3.507832e-01	-3.507832e-01	0.000000e+00
2591	2.500000e+00	1.050000e+00	-3.971482e-01	-3.971482e-01	0.000000e+00
2592	2.550000e+00	1.050000e+00	-4.425204e-01	-4.425204e-01	0.000000e+00
2593	2.600000e+00	1.050000e+00	-4.867866e-01	-4.867866e-01	0.000000e+00
2594	2.650000e+00	1.050000e+00	-5.298361e-01	-5.298361e-01	0.000000e+00
2595	2.700000e+00	1.050000e+00	-5.715613e-01	-5.715613e-01	0.000000e+00
2596	2.750000e+00	1.050000e+00	-6.118579e-01	-6.118579e-01	0.000000e+00
2597	2.800000e+00	1.050000e+00	-6.506251e-01	-6.506251e-01	0.000000e+00
2598	2.850000e+00	1.050000e+00	-6.877662e-01	-6.877662e-01	0.000000e+00
2599	2.900000e+00	1.050000e+00	-7.231881e-01	-7.231881e-01	0.000000e+00
2600	2.950000e+00	1.050000e+00	-7.568025e-01	-7.568025e-01	0.000000e+00
2601	3.000000e+00	1.050000e+00	-7.885251e-01	-7.885253e-01	1.536869e-07
2602	3.050000e+00	1.050000e+00	-8.182771e-01	-8.182771e-01	0.000000e+00
2603	3.100000e+00	1.050000e+00	-8.459837e-01	-8.459837e-01	0.000000e+00
2604	3.150000e+00	1.050000e+00	-8.715758e-01	-8.715758e-01	0.000000e+00
2605	3.200000e+00	1.050000e+00	-8.949894e-01	-8.949894e-01	0.000000e+00
2606	3.250000e+00	1.050000e+00	-9.161659e-01	-9.161659e-01	0.000000e+00
2607	3.300000e+00	1.050000e+00	-9.350526e-01	-9.350526e-01	0.000000e+00
2608	3.350000e+00	1.050000e+00	-9.516021e-01	-9.516021e-01	0.000000e+00
2609	3.400000e+00	1.050000e+00	-9.657731e-01	-9.657731e-01	0.000000e+00
2610	3.450000e+00	1.050000e+00	-9.775301e-01	-9.775301e-01	0.000000e+00
2611	3.500000e+00	1.050000e+00	-9.868439e-01	-9.868439e-01	0.000000e+00
2612	3.550000e+00	1.050000e+00	-9.936910e-01	-9.936910e-01	0.000000e+00
2613	3.600000e+00	1.050000e+00	-9.980544e-01	-9.980544e-01	0.000000e+00
2614	3.650000e+00	1.050000e+00	-9.999233e-01	-9.999233e-01	0.000000e+00
2615	3.700000e+00	1.050000e+00	-9.992928e-01	-9.992928e-01	0.000000e+00
2616	3.750000e+00	1.050000e+00	-9.961646e-01	-9.961646e-01	0.000000e+00
2617	3.800000e+00	1.050000e+00	-9.905465e-01	-9.905465e-01	0.000000e+00
2618	3.850000e+00	1.050000e+00	-9.824526e-01	-9.824526e-01	0.000000e+00
2619	3.900000e+00	1.050000e+00	-9.719031e-01	-9.719031e-01	0.000000e+00
2620	3.950000e+00	1.050000e+00	-9.589243e-01	-9.589243e-01	0.000000e+00
2621	4.000000e+00	1.050000e+00	-9.435487e-01	-9.435487e-01	0.000000e+00
2702	2.000000e+00	1.100000e+00	4.158066e-02	4.158066e-02	0.000000e+00
2703	2.050000e+00	1.100000e+00	-8.407247e-03	-8.407247e-03	0.000000e+00
2704	2.100000e+00	1.100000e+00	-5.837414e-02	-5.837414e-02	0.000000e+00
2705	2.150000e+00	1.100000e+00	-1.081951e-01	-1.081951e-01	0.000000e+00
2706	2.200000e+00	1.100000e+00	-1.577457e-01	-1.577457e-01	0.000000e+00
2707	2.250000e+00	1.100000e+00	-2.069020e-01	-2.069020e-01	0.000000e+00
2708	2.300000e+00	1.100000e+00	-2.555411e-01	-2.555411e-01	0.000000e+00
2709	2.350000e+00	1.100000e+00	-3.035415e-01	-3.035415e-01	0.000000e+00
2710	2.400000e+00	1.100000e+00	-3.507832e-01	-3.507832e-01	0.000000e+00
2711	2.450000e+00	1.100000e+00	-3.971482e-01	-3.971482e-01	0.000000e+00
2712	2.500000e+00	1.100000e+00	-4.425204e-01	-4.425204e-01	0.000000e+00
2713	2.550000e+00	1.100000e+00	-4.867866e-01	-4.867866e-01	0.000000e+00
2714	2.600000e+00	1.100000e+00	-5.298361e-01	-5.298361e-01	0.000000e+00
2715	2.650000e+00	1.100000e+00	-5.715613e-01	-5.715613e-01	0.000000e+00
2716	2.700000e+00	1.100000e+00	-6.118579e-01	-6.118579e-01	0.000000e+00
2717	2.750000e+00	1.100000e+00	-6.506251e-01	-6.506251e-01	0.000000e+00
2718	2.800000e+00	1.100000e+00	-6.877662e-01	-6.877662e-01	0.000000e+00
2719	2.850000e+00	1.100000e+00	-7.231881e-01	-7.231881e-01	0.000000e+00
2720	2.900000e+00	1.100000e+00	-7.568025e-01	-7.568025e-01	0.000000e+00
2721	2.950000e+00	1.100000e+00	-7.885253e-01	-7.885253e-01	0.000000e+00
2722	3.000000e+00	1.100000e+00	-8.182774e-01	-8.182771e-01	2.742559e-07
2723	3.050000e+00	1.100000e+00	-8.459837e-01	-8.459837e-01	0.000000e+00
2724	3.100000e+00	1.100000e+00	-8.715758e-01	-8.715758e-01	0.000000e+00
2725	3.150000e+00	1.100000e+00	-8.949894e-01	-8.949894e-01	0.000000e+00
2726	3.200000e+00	1.100000e+00	-9.161659e-01	-9.161659e-01	0.000000e+00
2727	3.250000e+00	1.100000e+00	-9.350526e-01	-9.350526e-01	0.000000e+00
2728	3.300000e+00	1.100000e+00	-9.516021e-01	-9.516021e-01	0.000000e+00
2729	3.350000e+00	1.100000e+00	-9.657731e-01	-9.657731e-01	0.000000e+00
2730	3.400000e+00	1.100000e+00	-9.775301e-01	-9.775301e-01	0.000000e+00
2731	3.450000e+00	1.100000e+00	-9.868439e-01	-9.868439e-01	0.000000e+00
2732	3.500000e+00	1.100000e+00	-9.936910e-01	-9.936910e-01	0.000000e+00
2733	3.550000e+00	1.100000e+00	-9.980544e-01	-9.980544e-01	0.000000e+00
2734	3.600000e+00	1.100000e+00	-9.999233e-01	-9.999233e-01	0.000000e+00
2735	3.650000e+00	1.100000e+00	-9.992928e-01	-9.992928e-01	0.000000e+00
2736	3.700000e+00	1.100000e+00	-9.961646e-01	-9.961646e-01	0.000000e+00
2737	3.750000e+00	1.100000e+00	-9.905465e-01	-9.905465e-01	0.000000e+00
2738	3.800000e+00	1.100000e+00	-9.824526e-01	-9.824526e-01	0.000000e+00
2739	3.850000e+00	1.100000e+00	-9.719031e-01	-9.719031e-01	0.000000e+00
2740	3.900000e+00	1.100000e+00	-9.589243e-01	-9.589243e-01	0.000000e+00
2741	3.950000e+00	1.100000e+00	-9.435487e-01	-9.435487e-01	0.000000e+00
2742	4.000000e+00	1.100000e+00	-9.258147e-01	-9.258147e-01	0.000000e+00
2823	2.000000e+00	1.150000e+00	-8.407247e-03	-8.407247e-03	0.000000e+00
2824	2.050000e+00	1.150000e+00	-5.837414e-02	-5.837414e-02	0.000000e+00
2825	2.100000e+00	1.150000e+00	-1.081951e-01	-1.081951e-01	0.000000e+00
2826	2.150000e+00	1.150000e+00	-1.577457e-01	-1.577457e-01	0.000000e+00
2827	2.200000e+00	1.150000e+00	-2.069020e-01	-2.069020e-01	0.000000e+00
2828	2.250000e+00	1.150000e+00	-2.555411e-01	-2.555411e-01	0.000000e+00
2829	2.300000e+00	1.150000e+00	-3.035415e-01	-3.035415e-01	0.000000e+00
2830	2.350000e+00	1.150000e+00	-3.507832e-01	-3.507832e-01	0.000000e+00
2831	2.400000e+00	1.150000e+00	-3.971482e-01	-3.971482e-01	0.000000e+00
2832	2.450000e+00	1.150000e+00	-4.425204e-01	-4.425204e-01	0.000000e+00
2833	2.500000e+00	1.150000e+00	-4.867866e-01	-4.867866e-01	0.000000e+00
2834	2.550000e+00	1.150000e+00	-5.298361e-01	-5.298361e-01	0.000000e+00
2835	2.600000e+00	1.150000e+00	-5.715613e-01	-5.715613e-01	0.000000e+00
2836	2.650000e+00	1.150000e+00	-6.118579e-01	-6.118579e-01	0.000000e+00
2837	2.700000e+00	1.150000e+00	-6.506251e-01	-6.506251e-01	0.000000e+00
2838	2.750000e+00	1.150000e+00	-6.877662e-01	-6.877662e-01	0.000000e+00
2839	2.800000e+00	1.150000e+00	-7.231881e-01	-7.231881e-01	0.000000e+00
2840	2.850000e+00	1.150000e+00	-7.568025e-01	-7.568025e-01	0.000000e+00
2841	2.900000e+00	1.150000e+00	-7.885253e-01	-7.885253e-01	0.000000e+00
2842	2.950000e+00	1.150000e+00	-8.182771e-01	-8.182771e-01	0.000000e+00
2843	3.000000e+00	1.150000e+00	-8.459841e-01	-8.459837e-01	3.990950e-07
2844	3.050000e+00	1.150000e+00	-8.715758e-01	-8.715758e-01	0.000000e+00
2845	3.100000e+00	1.150000e+00	-8.949894e-01	-8.949894e-01	0.000000e+00
2846	3.150000e+00	1.150000e+00	-9.161659e-01	-9.161659e-01	0.000000e+00
2847	3.200000e+00	1.150000e+00	-9.350526e-01	-9.350526e-01	0.000000e+00
2848	3.250000e+00	1.150000e+00	-9.516021e-01	-9.516021e-01	0.000000e+00
2849	3.300000e+00	1.150000e+00	-9.657731e-01	-9.657731e-01	0.000000e+00
2850	3.350000e+00	1.150000e+00	-9.775301e-01	-9.775301e-01	0.000000e+00
2851	3.400000e+00	1.150000e+00	-9.868439e-01	-9.868439e-01	0.000000e+00
2852	3.450000e+00	1.150000e+00	-9.936910e-01	-9.936910e-01	0.000000e+00
2853	3.500000e+00	1.150000e+00	-9.980544e-01	-9.980544e-01	0.000000e+00
2854	3.550000e+00	1.150000e+00	-9.999233e-01	-9.999233e-01	0.000000e+00
2855	3.600000e+00	1.150000e+00	-9.992928e-01	-9.992928e-01	0.000000e+00
2856	3.650000e+00	1.150000e+00	-9.961646e-01	-9.961646e-01	0.000000e+00
2857	3.700000e+00	1.150000e+00	-9.905465e-01	-9.905465e-01	0.000000e+00
2858	3.750000e+00	1.150000e+00	-9.824526e-01	-9.824526e-01	0.000000e+00
2859	3.800000e+00	1.150000e+00	-9.719031e-01	-9.719031e-01	0.000000e+00
2860	3.850000e+00	1.150000e+00	-9.589243e-01	-9.589243e-01	0.000000e+00
2861	3.900000e+00	1.150000e+00	-9.435487e-01	-9.435487e-01	0.000000e+00
2862	3.950000e+00	1.150000e+00	-9.258147e-01	-9.258147e-01	0.000000e+00
2863	4.000000e+00	1.150000e+00	-9.057666e-01	-9.057666e-01	0.000000e+00
2944	2.000000e+00	1.200000e+00	-5.837414e-02	-5.837414e-02	0.000000e+00
2945	2.050000e+00	1.200000e+00	-1.081951e-01	-1.081951e-01	0.000000e+00
2946	2.100000e+00	1.200000e+00	-1.577457e-01	-1.577457e-01	0.000000e+00
2947	2.150000e+00	1.200000e+00	-2.069020e-01	-2.069020e-01	0.000000e+00
2948	2.200000e+00	1.200000e+00	-2.555411e-01	-2.555411e-01	0.000000e+00
2949	2.250000e+00	1.200000e+00	-3.035415e-01	-3.035415e-01	0.000000e+00
2950	2.300000e+00	1.200000e+00	-3.507832e-01	-3.507832e-01	0.000000e+00
2951	2.350000e+00	1.200000e+00	-3.971482e-01	-3.971482e-01	0.000000e+00
2952	2.400000e+00	1.200000e+00	-4.425204e-01	-4.425204e-01	0.000000e+00
2953	2.450000e+00	1.200000e+00	-4.867866e-01	-4.867866e-01	0.000000e+00
2954	2.500000e+00	1.200000e+00	-5.298361e-01	-5.298361e-01	0.000000e+00
2955	2.550000e+00	1.200000e+00	-5.715613e-01	-5.715613e-01	0.000000e+00
2956	2.600000e+00	1.200000e+00	-6.118579e-01	-6.118579e-01	0.000000e+00
2957	2.650000e+00	1.200000e+00	-6.506251e-01	-6.506251e-01	0.000000e+00
2958	2.700000e+00	1.200000e+00	-6.877662e-01	-6.877662e-01	0.000000e+00
2959	2.750000e+00	1.200000e+00	-7.231881e-01	-7.231881e-01	0.000000e+00
2960	2.800000e+00	1.200000e+00	-7.568025e-01	-7.568025e-01	0.000000e+00
2961	2.850000e+00	1.200000e+00	-7.885253e-01	-7.885253e-01	0.000000e+00
2962	2.900000e+00	1.200000e+00	-8.182771e-01	-8.182771e-01	0.000000e+00
2963	2.950000e+00	1.200000e+00	-8.459837e-01	-8.459837e-01	0.000000e+00
2964	3.000000e+00	1.200000e+00	-8.715762e-01	-8.715758e-01	4.419624e-07
2965	3.050000e+00	1.200000e+00	-8.949894e-01	-8.949894e-01	0.000000e+00
2966	3.100000e+00	1.200000e+00	-9.161659e-01	-9.161659e-01	0.000000e+00
2967	3.150000e+00	1.200000e+00	-9.350526e-01	-9.350526e-01	0.000000e+00
2968	3.200000e+00	1.200000e+00	-9.516021e-01	-9.516021e-01	0.000000e+00
2969	3.250000e+00	1.200000e+00	-9.657731e-01	-9.657731e-01	0.000000e+00
2970	3.300000e+00	1.200000e+00	-9.775301e-01	-9.775301e-01	0.000000e+00
2971	3.350000e+00	1.200000e+00	-9.868439e-01	-9.868439e-01	0.000000e+00
2972	3.400000e+00	1.200000e+00	-9.936910e-01	-9.936910e-01	0.000000e+00
2973	3.450000e+00	1.200000e+00	-9.980544e-01	-9.980544e-01	0.000000e+00
2974	3.500000e+00	1.200000e+00	-9.999233e-01	-9.999233e-01	0.000000e+00
2975	3.550000e+00	1.200000e+00	-9.992928e-01	-9.992928e-01	0.000000e+00
2976	3.600000e+00	1.200000e+00	-9.961646e-01	-9.961646e-01	0.000000e+00
2977	3.650000e+00	1.200000e+00	-9.905465e-01	-9.905465e-01	0.000000e+00
2978	3.700000e+00	1.200000e+00	-9.824526e-01	-9.824526e-01	0.000000e+00
2979	3.750000e+00	1.200000e+00	-9.719031e-01	-9.719031e-01	0.000000e+00
2980	3.800000e+00	1.200000e+00	-9.589243e-01	-9.589243e-01	0.000000e+00
2981	3.850000e+00	1.200000e+00	-9.435487e-01	-9.435487e-01	0.000000e+00
2982	3.900000e+00	1.200000e+00	-9.258147e-01	-9.258147e-01	0.000000e+00
2983	3.950000e+00	1.200000e+00	-9.057666e-01	-9.057666e-01	0.000000e+00
2984	4.000000e+00	1.200000e+00	-8.834547e-01	-8.834547e-01	0.000000e+00
3065	2.000000e+00	1.250000e+00	-1.081951e-01	-1.081951e-01	0.000000e+00
3066	2.050000e+00	1.250000e+00	-1.577457e-01	-1.577457e-01	0.000000e+00
3067	2.100000e+00	1.250000e+00	-2.069020e-01	-2.069020e-01	0.000000e+00
3068	2.150000e+00	1.250000e+00	-2.555411e-01	-2.555411e-01	0.000000e+00
3069	2.200000e+00	1.250000e+00	-3.035415e-01	-3.035415e-01	0.000000e+00
3070	2.250000e+00	1.250000e+00	-3.507832e-01	-3.507832e-01	0.000000e+00
3071	2.300000e+00	1.250000e+00	-3.971482e-01	-3.971482e-01	0.000000e+00
3072	2.350000e+00	1.250000e+00	-4.425204e-01	-4.425204e-01	0.000000e+00
3073	2.400000e+00	1.250000e+00	-4.867866e-01	-4.867866e-01	0.000000e+00
3074	2.450000e+00	1.250000e+00	-5.298361e-01	-5.298361e-01	0.000000e+00
3075	2.500000e+00	1.250000e+00	-5.715613e-01	-5.715613e-01	0.000000e+00
3076	2.550000e+00	1.250000e+00	-6.118579e-01	-6.118579e-01	0.000000e+00
3077	2.600000e+00	1.250000e+00	-6.506251e-01	-6.506251e-01	0.000000e+00
3078	2.650000e+00	1.250000e+00	-6.877662e-01	-6.877662e-01	0.000000e+00
3079	2.700000e+00	1.250000e+00	-7.231881e-01	-7.231881e-01	0.000000e+00
3080	2.750000e+00	1.250000e+00	-7.568025e-01	-7.568025e-01	0.000000e+00
3081	2.800000e+00	1.250000e+00	-7.885253e-01	-7.885253e-01	0.000000e+00
3082	2.850000e+00	1.250000e+00	-8.182771e-01	-8.182771e-01	0.000000e+00
3083	2.900000e+00	1.250000e+00	-8.459837e-01	-8.459837e-01	0.000000e+00
3084	2.950000e+00	1.250000e+00	-8.715758e-01	-8.715758e-01	0.000000e+00
3085	3.000000e+00	1.250000e+00	-8.949898e-01	-8.949894e-01	4.620438e-07
3086	3.050000e+00	1.250000e+00	-9.161659e-01	-9.161659e-01	0.000000e+00
3087	3.100000e+00	1.250000e+00	-9.350526e-01	-9.350526e-01	0.000000e+00
3088	3.150000e+00	1.250000e+00	-9.516021e-01	-9.516021e-01	0.000000e+00
3089	3.200000e+00	1.250000e+00	-9.657731e-01	-9.657731e-01	0.000000e+00
3090	3.250000e+00	1.250000e+00	-9.775301e-01	-9.775301e-01	0.000000e+00
3091	3.300000e+00	1.250000e+00	-9.868439e-01	-9.868439e-01	0.000000e+00
